,5.0,6.875,8.75,10.625,12.5,14.375,16.25,18.125,20.0,21.875,23.75,25.625,27.5,29.375,31.25,33.125,35.0,36.875,38.75,40.625,42.5,44.375,46.25,48.125,50.0
1073.15,183.46735730020316,192.50110887786144,192.68865181424243,188.64975433332037,182.37821491419123,174.86526122498407,166.6513031487739,158.05041397139573,149.25351346784606,140.38060991879902,131.508672244505,122.68774638029903,113.95047688167274,105.31800413344361,96.8037211648132,88.41572875814632,80.15847486680165,72.03386955064967,64.04200045217708,56.18182082715124,48.451420170858945,40.84828709415302,33.369529680145384,26.012016410596967,18.77247811425552
1153.15,215.12131155963306,229.34085567591237,233.1838531963581,231.9212642826819,227.86123302762277,222.16933606507587,215.49210596155055,208.2126632359448,200.56928295337437,192.7156030348031,184.75346844677136,176.751446797406,168.75684593341543,160.80212150295677,152.90977151582405,145.0952841901824,137.3691764388231,129.73839940587968,122.20732402511648,114.77844224944518,107.45287233762652,100.2307269569733,93.11138388617061,86.0936866878374,79.17609446241363
1233.15,247.31032206828252,266.82694629047336,274.40974588673157,275.9912124543663,274.1991301551818,270.376511635746,265.2779757695097,259.35704185261494,252.9002195111952,246.09553496269055,239.07008038622283,231.91176082036444,224.68246923236205,217.42637236413165,210.1753703443707,202.952274632209,195.7740560136032,188.65276158336647,181.59709612952017,174.61322354588123,167.70539583543697,160.8764194836402,154.12800321476072,147.46101973654928,140.87570437761366
1313.15,280.04783266983577,304.973114621999,316.3797873782793,320.87258777162594,321.4043841046765,319.49877654765385,316.0204615104489,311.49469724842055,306.2571741040096,300.5310000680198,294.4691062874536,288.1789379718387,281.73749557653525,275.20084826322994,268.61034471242044,261.99677905726924,255.38325127024092,248.78717153192594,242.22200171478704,235.69682486359665,229.21977659912974,222.79635668451937,216.43060465610017,210.12546528653854,203.88299717435882
1393.15,313.35045866925117,343.79744774190425,359.11273815394264,366.58444595950425,369.49615588021396,369.5553015598556,367.73869919432406,364.64471478946615,360.65918193657166,356.0409932343393,350.9694478336852,345.57193942160404,339.9408977492185,334.14455258676395,328.23399366698527,322.2479289637885,316.2159680727574,310.1609348962847,304.1005263257173,298.04852106811825,292.0156732807271,286.0103816895479,280.03919638134937,274.10720664866693,268.2186399620604
1473.15,347.23732032417365,383.32145706543463,402.6315520849377,413.15068095216503,418.4989870536323,420.57109599442373,420.4580512178738,418.83273542258314,416.1321137177976,412.6515831198344,408.5973512781187,404.11717651797454,399.3192451329565,394.28420948398605,389.0731133524967,383.73275406578625,378.2993971848176,372.8014036353285,367.26112182703764,361.69627259502033,356.12097763629407,350.54653315979397,344.9819987018598,339.434650025058,333.9103308349739
